COMMAND,Guid,Name,PWD,ProcessID,SHA256,SystemTime,TTY,ThreadID,USER,UserId,"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T10:37:48.257909000Z",,1135,,0,"2025-05-15T16:07:48.258295+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T10:37:48.257909000Z""/><EventRecordID>844674</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 22:21:10.121</Data><Data Name=""ProcessGuid"">{d3ab02d2-c5d5-6823-0103-8e871b560000}</Data><Data Name=""ProcessId"">370727</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T16:07:48.258+0530",16,15,7,may,48,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T10:37:32.919314000Z",,1135,,0,"2025-05-15T16:07:32.920038+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T10:37:32.919314000Z""/><EventRecordID>844386</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 22:20:54.781</Data><Data Name=""ProcessGuid"">{d3ab02d2-c4ed-6823-0123-a46380550000}</Data><Data Name=""ProcessId"">368831</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T16:07:32.920+0530",16,15,7,may,32,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T10:37:32.898265000Z",,1135,,0,"2025-05-15T16:07:32.898567+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T10:37:32.898265000Z""/><EventRecordID>844379</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 22:20:54.761</Data><Data Name=""ProcessGuid"">{d3ab02d2-c4d8-6823-0173-15f620560000}</Data><Data Name=""ProcessId"">368621</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T16:07:32.898+0530",16,15,7,may,32,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T10:33:55.849500000Z",,1135,,0,"2025-05-15T16:03:55.849762+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T10:33:55.849500000Z""/><EventRecordID>841084</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 22:17:17.712</Data><Data Name=""ProcessGuid"">{d3ab02d2-c4ed-6823-0123-a46380550000}</Data><Data Name=""ProcessId"">368831</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T16:03:55.849+0530",16,15,3,may,55,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T10:33:34.922100000Z",,1135,,0,"2025-05-15T16:03:34.922334+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T10:33:34.922100000Z""/><EventRecordID>840688</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 22:16:56.785</Data><Data Name=""ProcessGuid"">{d3ab02d2-c4d8-6823-0173-15f620560000}</Data><Data Name=""ProcessId"">368621</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T16:03:34.922+0530",16,15,3,may,34,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:46:05.865491000Z",,1135,,0,"2025-05-15T15:16:05.865699+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:46:05.865491000Z""/><EventRecordID>796605</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:29:27.728</Data><Data Name=""ProcessGuid"">{d3ab02d2-b9b6-6823-0153-08560c560000}</Data><Data Name=""ProcessId"">344915</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:16:05.865+0530",15,15,16,may,5,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:45:59.996900000Z",,1135,,0,"2025-05-15T15:15:59.998291+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:45:59.996900000Z""/><EventRecordID>795974</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:29:21.858</Data><Data Name=""ProcessGuid"">{d3ab02d2-b9ae-6823-0143-9298db550000}</Data><Data Name=""ProcessId"">344824</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:15:59.998+0530",15,15,15,may,59,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:45:57.200531000Z",,1135,,0,"2025-05-15T15:15:57.200828+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:45:57.200531000Z""/><EventRecordID>795929</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:29:19.063</Data><Data Name=""ProcessGuid"">{d3ab02d2-b9ae-6823-0143-9298db550000}</Data><Data Name=""ProcessId"">344824</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:15:57.200+0530",15,15,15,may,57,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:43:45.760776000Z",,1135,,0,"2025-05-15T15:13:45.762881+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:43:45.760776000Z""/><EventRecordID>791935</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:27:07.624</Data><Data Name=""ProcessGuid"">{d3ab02d2-b91a-6823-01f3-2987fb550000}</Data><Data Name=""ProcessId"">341955</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:13:45.762+0530",15,15,13,may,45,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:43:30.443674000Z",,1135,,0,"2025-05-15T15:13:30.443923+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:43:30.443674000Z""/><EventRecordID>791282</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:26:52.306</Data><Data Name=""ProcessGuid"">{d3ab02d2-b91a-6823-01f3-2987fb550000}</Data><Data Name=""ProcessId"">341955</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:13:30.443+0530",15,15,13,may,30,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:43:18.278483000Z",,1135,,0,"2025-05-15T15:13:18.279982+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:43:18.278483000Z""/><EventRecordID>790575</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:26:40.141</Data><Data Name=""ProcessGuid"">{d3ab02d2-b852-6823-01a3-a41d13560000}</Data><Data Name=""ProcessId"">339899</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:13:18.279+0530",15,15,13,may,18,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:40:10.577216000Z",,1135,,0,"2025-05-15T15:10:10.577739+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:40:10.577216000Z""/><EventRecordID>787524</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:23:32.440</Data><Data Name=""ProcessGuid"">{d3ab02d2-b852-6823-01a3-a41d13560000}</Data><Data Name=""ProcessId"">339899</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:10:10.577+0530",15,15,10,may,10,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:39:58.694320000Z",,1135,,0,"2025-05-15T15:09:58.694792+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:39:58.694320000Z""/><EventRecordID>786804</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:23:20.557</Data><Data Name=""ProcessGuid"">{d3ab02d2-b83c-6823-0183-2b0338560000}</Data><Data Name=""ProcessId"">339352</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:09:58.694+0530",15,15,9,may,58,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:39:47.761568000Z",,1135,,0,"2025-05-15T15:09:47.761833+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:39:47.761568000Z""/><EventRecordID>786633</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:23:09.624</Data><Data Name=""ProcessGuid"">{d3ab02d2-b83c-6823-0183-2b0338560000}</Data><Data Name=""ProcessId"">339352</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:09:47.761+0530",15,15,9,may,47,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:39:03.207987000Z",,1135,,0,"2025-05-15T15:09:03.211839+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:39:03.207987000Z""/><EventRecordID>784708</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:22:25.071</Data><Data Name=""ProcessGuid"">{d3ab02d2-b7ed-6823-01a3-ecee13560000}</Data><Data Name=""ProcessId"">337631</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:09:03.211+0530",15,15,9,may,3,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:39:03.204786000Z",,1135,,0,"2025-05-15T15:09:03.211268+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:39:03.204786000Z""/><EventRecordID>784706</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:22:25.068</Data><Data Name=""ProcessGuid"">{d3ab02d2-b5b7-6823-01f3-aefa8c550000}</Data><Data Name=""ProcessId"">332777</Data><Data Name=""User"">-</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/root/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:09:03.211+0530",15,15,9,may,3,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:38:47.285856000Z",,1135,,0,"2025-05-15T15:08:47.285992+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:38:47.285856000Z""/><EventRecordID>783923</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:22:09.145</Data><Data Name=""ProcessGuid"">{d3ab02d2-b51f-6823-0153-28092d560000}</Data><Data Name=""ProcessId"">331407</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:08:47.285+0530",15,15,8,may,47,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:38:47.237322000Z",,1135,,0,"2025-05-15T15:08:47.249622+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:38:47.237322000Z""/><EventRecordID>783901</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:22:09.100</Data><Data Name=""ProcessGuid"">{d3ab02d2-b4ab-6823-0153-ba00a5550000}</Data><Data Name=""ProcessId"">330369</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:08:47.249+0530",15,15,8,may,47,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
,"{ff032593-a8d3-4f13-b0d6-01fc615a0f97}","Linux-Sysmon",,1135,,"2025-05-15T09:38:47.221653000Z",,1135,,0,"2025-05-15T15:08:47.240412+05:30 kali sysmon: <Event><System><Provider Name=""Linux-Sysmon"" Guid=""{ff032593-a8d3-4f13-b0d6-01fc615a0f97}""/><EventID>23</EventID><Version>5</Version><Level>4</Level><Task>23</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime=""2025-05-15T09:38:47.221653000Z""/><EventRecordID>783896</EventRecordID><Correlation/><Execution ProcessID=""1135"" ThreadID=""1135""/><Channel>Linux-Sysmon/Operational</Channel><Computer>kali</Computer><Security UserId=""0""/></System><EventData><Data Name=""RuleName"">-</Data><Data Name=""UtcTime"">2025-05-13 21:22:09.082</Data><Data Name=""ProcessGuid"">{d3ab02d2-b432-6823-01e3-da9817560000}</Data><Data Name=""ProcessId"">329323</Data><Data Name=""User"">kali</Data><Data Name=""Image"">/usr/bin/zsh</Data><Data Name=""TargetFilename"">/home/kali/.zsh_history.LOCK</Data><Data Name=""Hashes"">-</Data><Data Name=""IsExecutable"">-</Data><Data Name=""Archived"">-</Data></EventData></Event>","2025-05-15T15:08:47.240+0530",15,15,8,may,47,thursday,2025,330,,kali,"linux_logs",1,,sysmon,"--::.+:__:_<><><_=""-""_=""{----}""/><></><></><></><>","/var/log/syslog",syslog,KANHA,,32,0
